dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
bitbrains_rnd/H/short,SLSQPEnsemble_4-models_opt-mae_1-windows,1725045.6456206678,1725045.6456206678,167.46952215784034,5.8487963061888175,2.2586300895136184,0.5824563073094776,202.42660810114407,1313.4099305322263,5.748124608495569,0.7329285846791124,0.6372117961288639,Web/CloudOps,2
bitbrains_rnd/H/short,SLSQPEnsemble_4-models_opt-mae_1-windows,1953042.07322705,1953042.07322705,167.78046835671367,5.81340901859101,2.038406643794057,0.5527252010802088,197.96905843155625,1397.5128168382034,6.11619999698071,0.7342894374152705,0.6282360796041289,Web/CloudOps,2
bitbrains_rnd/H/short,SLSQPEnsemble_4-models_opt-mae_1-windows,1953042.07322705,1953042.07322705,167.78046835671367,5.81340901859101,2.038406643794057,0.5527252010802088,197.96905843155625,1397.5128168382034,6.11619999698071,0.7342894374152705,0.6282360796041289,Web/CloudOps,2
