dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
solar/10T/short,SLSQPEnsemble_4-models_opt-mae_1-windows,13.303521999894912,13.303521999894912,1.532850230987412,0.663585067373674,3.889067059676652,1.4901480566113716,3.930919849938872,3.647399347465933,1.0610280568545398,0.4459059584916474,0.3504917996385427,Energy,1
solar/10T/short,SLSQPEnsemble_4-models_opt-mae_1-windows,14.267304077326758,14.267304077326758,1.479648465819128,0.6387284775966231,3.628875112857917,1.4861963560804647,4.108379445200306,3.777208503290063,1.0987895255738056,0.4304295710330177,0.3393925053189328,Energy,1
solar/10T/short,SLSQPEnsemble_4-models_opt-mae_1-windows,14.267304077326758,14.267304077326758,1.479648465819128,0.6387284775966231,3.628875112857917,1.4861963560804647,4.108379445200306,3.777208503290063,1.0987895255738056,0.43042957103301777,0.33939250531893284,Energy,1
