dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
bizitobs_l2c/H/medium,SLSQPEnsemble_4-models_opt-mse_1-windows,71.84140301437505,71.84140301437505,4.9858292963285225,0.5009094728140309,0.5528148725767672,0.7876355356231546,8.949649739222085,8.475930805190368,0.513230484453864,0.3018995369325085,0.26572287784188436,Web/CloudOps,7
