dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
hierarchical_sales/D/short,SLSQPEnsemble_4-models_opt-mae_1-windows,27.47676527735658,27.47676527735658,2.3518124872564425,0.7661715439100777,0.6647853700460958,0.993411819834365,10.277844206921538,5.241828428836314,1.60813491221893,0.7215100263381063,0.6126547203020645,Sales,1
hierarchical_sales/D/short,SLSQPEnsemble_4-models_opt-mae_1-windows,28.688860631398256,28.688860631398256,2.263481650807328,0.7342046342861556,0.5910461255511278,1.0456953901198198,7.368374928877535,5.356198337570992,1.6432223336483949,0.6944111039205223,0.565562051829526,Sales,1
hierarchical_sales/D/short,SLSQPEnsemble_4-models_opt-mae_1-windows,28.688860631398256,28.688860631398256,2.263481650807328,0.7342046342861556,0.5910461255511278,1.0456953901198198,7.368374928877535,5.356198337570992,1.6432223336483949,0.6944111039205223,0.565562051829526,Sales,1
