dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
bizitobs_service/10S/long,SLSQPEnsemble_4-models_opt-mae_1-windows,129858.709821785,129858.709821785,75.70301532984755,1.3055494539111767,0.0852341589605011,0.0793132531825702,18.632156229795328,360.3591400558407,0.2669655713455049,0.0560832139209193,0.0514699519624115,Web/CloudOps,2
bizitobs_service/10S/long,SLSQPEnsemble_4-models_opt-mae_1-windows,129927.24871237816,129927.24871237816,75.6496119373455,1.3053622946639138,0.0829771002363297,0.0781126827574293,18.77166131689712,360.45422554379655,0.2670360137147892,0.0560436509804903,0.0513442677502552,Web/CloudOps,2
bizitobs_service/10S/long,SLSQPEnsemble_4-models_opt-mae_1-windows,129927.24871237815,129927.24871237815,75.6496119373455,1.3053622946639138,0.08297710023632972,0.07811268275742934,18.771661316897116,360.45422554379655,0.26703601371478924,0.05604365098049032,0.05134426775025524,Web/CloudOps,2
