dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
solar/10T/medium,SLSQPEnsemble_4-models_opt-mae_1-windows,18.0225512234139,18.0225512234139,2.011178902908863,0.8783479115924738,3.490369038801497,1.4632193493519452,4.908213774815421,4.245297542388978,0.9420484157720852,0.4462886005990905,0.3423039518398034,Energy,1
solar/10T/medium,SLSQPEnsemble_4-models_opt-mae_1-windows,21.13159527157926,21.13159527157926,1.8800636015190488,0.8217309972756172,3.6113511300411143,1.4570136105691551,6.131194796694319,4.596911492684981,1.020072950338234,0.4171935935414116,0.336424674020862,Energy,1
solar/10T/medium,SLSQPEnsemble_4-models_opt-mae_1-windows,21.13159527157926,21.13159527157926,1.8800636015190488,0.8217309972756172,3.6113511300411147,1.4570136105691551,6.131194796694319,4.596911492684981,1.020072950338234,0.41719359354141167,0.33642467402086207,Energy,1
