dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
electricity/H/short,SLSQPEnsemble_4-models_opt-mae_1-windows,1433644.7286029507,1433644.7286029507,161.55113151517114,0.8807635003751217,0.1739098448738761,0.120242818597553,10.6174219656148,1197.3490420938042,0.5652342545505807,0.0762636709794325,0.0626623177359397,Energy,1
electricity/H/short,SLSQPEnsemble_4-models_opt-mae_1-windows,1257349.389158631,1257349.389158631,155.3820365870252,0.8672020196114414,0.1731408258142866,0.1188913754949934,10.358509196351951,1121.3159185343936,0.5293411904519929,0.0733514176177355,0.0609199354260021,Energy,1
electricity/H/short,SLSQPEnsemble_4-models_opt-mae_1-windows,1257349.389158631,1257349.389158631,155.3820365870252,0.8672020196114414,0.17314082581428664,0.1188913754949934,10.358509196351951,1121.3159185343936,0.5293411904519929,0.07335141761773556,0.06091993542600219,Energy,1
