dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
loop_seattle/H/short,SLSQPEnsemble_4-models_opt-mae_1-windows,52.87010798975796,52.87010798975796,3.994633460118926,0.813166080973058,0.1109083100775592,0.091812773677516,8.491491748003968,7.271183396790234,0.1287073402872698,0.0707090744405374,0.0585260652718521,Transport,1
loop_seattle/H/short,SLSQPEnsemble_4-models_opt-mae_1-windows,53.7476499665678,53.7476499665678,3.953009647081196,0.8048421738030375,0.1097111900835239,0.0909608850221899,8.081998731997977,7.331278876605896,0.1297710913919078,0.0699722906219549,0.0578348010107935,Transport,1
loop_seattle/H/short,SLSQPEnsemble_4-models_opt-mae_1-windows,53.7476499665678,53.7476499665678,3.953009647081196,0.8048421738030375,0.10971119008352395,0.09096088502218992,8.081998731997977,7.331278876605896,0.12977109139190787,0.06997229062195498,0.05783480101079351,Transport,1
