dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
bitbrains_fast_storage/5T/medium,SLSQPEnsemble_4-models_opt-mae_1-windows,2539777.1991476915,2539777.1991476915,278.20868518173984,0.999749007006636,4.092055768946222,0.8060095070784651,22.44938018966081,1593.6678446739431,4.842002924488706,0.8452747991183506,0.6405766392998551,Web/CloudOps,2
bitbrains_fast_storage/5T/medium,SLSQPEnsemble_4-models_opt-mae_1-windows,3055006.056323212,3055006.056323212,263.0737787298619,0.9926466611629194,3.062633412547218,0.8050740884258449,25.729301469628613,1747.8575617947852,5.310473856948256,0.7992907745634413,0.6505975609363616,Web/CloudOps,2
bitbrains_fast_storage/5T/medium,SLSQPEnsemble_4-models_opt-mae_1-windows,3055006.0563232116,3055006.0563232116,263.0737787298619,0.9926466611629194,3.062633412547218,0.8050740884258449,25.729301469628613,1747.8575617947852,5.310473856948256,0.7992907745634413,0.6505975609363616,Web/CloudOps,2
