dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
loop_seattle/5T/medium,SLSQPEnsemble_4-models_opt-mae_1-windows,68.41572574245313,68.41572574245313,4.979038900746281,0.7888893411383078,0.165994468758348,0.1144676067943033,6.393614682994402,8.271379917671123,0.1471648444508267,0.0885873327831918,0.0711523747860768,Transport,1
loop_seattle/5T/medium,SLSQPEnsemble_4-models_opt-mae_1-windows,70.02731406219273,70.02731406219273,4.9586118100597565,0.7862185529863154,0.1694174930177228,0.1138515441757656,6.501860913524344,8.368232433566405,0.1488880497174533,0.088223892867073,0.0709792874175361,Transport,1
loop_seattle/5T/medium,SLSQPEnsemble_4-models_opt-mae_1-windows,70.02731406219273,70.02731406219273,4.9586118100597565,0.7862185529863154,0.16941749301772285,0.11385154417576566,6.501860913524344,8.368232433566405,0.1488880497174533,0.08822389286707301,0.07097928741753615,Transport,1
